esac_publisher,cr_year,country_name,cc_total,articles,prop
Elsevier (DEAL),2021,Faroe Islands,0,4,0
Sage (BSB),2021,Faroe Islands,1,4,0.25
Wiley Hybrid (DEAL),2021,Faroe Islands,0,1,0
ACM (hebis),2021,France,5,83,0.060240963855421686
AIP (TIB),2021,France,30,649,0.046224961479198766
BMJ (BSB),2021,France,34,311,0.10932475884244373
CUP (BSB),2021,France,79,555,0.14234234234234233
De Gruyter (SUB Göttingen),2021,France,3,66,0.045454545454545456
De Gruyter (ZBW),2021,France,0,22,0
ECS (TIB),2021,France,16,33,0.48484848484848486
Elsevier (DEAL),2021,France,793,17606,0.04504146313756674
Hogrefe (SUB Göttingen),2021,France,2,13,0.15384615384615385
IOP (TIB),2021,France,52,523,0.0994263862332696
Karger (BSB),2021,France,8,101,0.07920792079207921
Nature (MPDL),2021,France,9,223,0.04035874439461883
Portland Press (TIB),2021,France,7,23,0.30434782608695654
RSC (TIB),2021,France,124,824,0.15048543689320387
SPIE (TIB),2021,France,0,21,0
Sage (BSB),2021,France,19,677,0.028064992614475627
Springer Hybrid (DEAL),2021,France,500,4901,0.10201999591920016
TaylorFrancis (ZBW),2021,France,18,305,0.05901639344262295
Thieme (ZB MED),2021,France,5,21,0.23809523809523808
Wiley Hybrid (DEAL),2021,France,601,5069,0.1185638192937463
AIP (TIB),2021,Gabon,0,1,0
CUP (BSB),2021,Gabon,0,1,0
Elsevier (DEAL),2021,Gabon,1,15,0.06666666666666667
Springer Hybrid (DEAL),2021,Gabon,1,4,0.25
Wiley Hybrid (DEAL),2021,Gabon,2,6,0.3333333333333333
ACM (hebis),2021,United Kingdom,26,231,0.11255411255411256
AIP (TIB),2021,United Kingdom,351,645,0.5441860465116279
BMJ (BSB),2021,United Kingdom,410,1812,0.22626931567328917
CUP (BSB),2021,United Kingdom,1067,3142,0.3395926161680458
De Gruyter (SUB Göttingen),2021,United Kingdom,53,154,0.34415584415584416
De Gruyter (ZBW),2021,United Kingdom,15,46,0.32608695652173914
ECS (TIB),2021,United Kingdom,17,29,0.5862068965517241
Elsevier (DEAL),2021,United Kingdom,3566,21935,0.1625712331889674
Hogrefe (SUB Göttingen),2021,United Kingdom,5,35,0.14285714285714285
IOP (TIB),2021,United Kingdom,491,672,0.7306547619047619
Karger (BSB),2021,United Kingdom,43,120,0.35833333333333334
Nature (MPDL),2021,United Kingdom,84,937,0.08964781216648879
Portland Press (TIB),2021,United Kingdom,137,168,0.8154761904761905
RSC (TIB),2021,United Kingdom,936,1416,0.6610169491525424
SPIE (TIB),2021,United Kingdom,0,19,0
Sage (BSB),2021,United Kingdom,2938,5591,0.5254873904489358
Springer Hybrid (DEAL),2021,United Kingdom,5117,8390,0.6098927294398093
TaylorFrancis (ZBW),2021,United Kingdom,667,1349,0.49444032616753153
Thieme (ZB MED),2021,United Kingdom,5,38,0.13157894736842105
Wiley Hybrid (DEAL),2021,United Kingdom,6127,12652,0.48427126146063865
Elsevier (DEAL),2021,Grenada,3,16,0.1875
Sage (BSB),2021,Grenada,0,3,0
Springer Hybrid (DEAL),2021,Grenada,0,2,0
Wiley Hybrid (DEAL),2021,Grenada,0,6,0
AIP (TIB),2021,Georgia,1,4,0.25
CUP (BSB),2021,Georgia,1,4,0.25
Elsevier (DEAL),2021,Georgia,1,44,0.022727272727272728
IOP (TIB),2021,Georgia,0,3,0
Sage (BSB),2021,Georgia,0,2,0
Springer Hybrid (DEAL),2021,Georgia,4,46,0.08695652173913043
TaylorFrancis (ZBW),2021,Georgia,1,2,0.5
Wiley Hybrid (DEAL),2021,Georgia,0,13,0
Elsevier (DEAL),2021,French Guiana,0,16,0
Springer Hybrid (DEAL),2021,French Guiana,1,5,0.2
Wiley Hybrid (DEAL),2021,French Guiana,2,12,0.16666666666666666
ACM (hebis),2021,Ghana,0,1,0
AIP (TIB),2021,Ghana,0,2,0
CUP (BSB),2021,Ghana,11,21,0.5238095238095238
De Gruyter (SUB Göttingen),2021,Ghana,0,5,0
De Gruyter (ZBW),2021,Ghana,0,1,0
Elsevier (DEAL),2021,Ghana,23,292,0.07876712328767123
Nature (MPDL),2021,Ghana,0,2,0
RSC (TIB),2021,Ghana,0,2,0
Sage (BSB),2021,Ghana,5,83,0.060240963855421686
Springer Hybrid (DEAL),2021,Ghana,23,255,0.09019607843137255
TaylorFrancis (ZBW),2021,Ghana,4,88,0.045454545454545456
Thieme (ZB MED),2021,Ghana,0,1,0
Wiley Hybrid (DEAL),2021,Ghana,11,95,0.11578947368421053
Sage (BSB),2021,Gibraltar,0,1,0
Springer Hybrid (DEAL),2021,Gibraltar,0,2,0
Elsevier (DEAL),2021,Greenland,2,8,0.25
Sage (BSB),2021,Greenland,0,1,0
Springer Hybrid (DEAL),2021,Greenland,2,3,0.6666666666666666
Wiley Hybrid (DEAL),2021,Greenland,2,4,0.5
BMJ (BSB),2021,Gambia,1,1,1
CUP (BSB),2021,Gambia,2,2,1
Elsevier (DEAL),2021,Gambia,5,10,0.5
Springer Hybrid (DEAL),2021,Gambia,0,3,0
Elsevier (DEAL),2021,Guinea,1,8,0.125
Nature (MPDL),2021,Guinea,0,1,0
Wiley Hybrid (DEAL),2021,Guinea,1,2,0.5
Elsevier (DEAL),2021,Guadeloupe,1,25,0.04
Springer Hybrid (DEAL),2021,Guadeloupe,3,10,0.3
TaylorFrancis (ZBW),2021,Guadeloupe,0,1,0
Wiley Hybrid (DEAL),2021,Guadeloupe,1,4,0.25
ACM (hebis),2021,Greece,0,22,0
AIP (TIB),2021,Greece,1,57,0.017543859649122806
BMJ (BSB),2021,Greece,3,54,0.05555555555555555
CUP (BSB),2021,Greece,45,94,0.4787234042553192
De Gruyter (SUB Göttingen),2021,Greece,1,14,0.07142857142857142
De Gruyter (ZBW),2021,Greece,0,11,0
Elsevier (DEAL),2021,Greece,68,2294,0.02964254577157803
Hogrefe (SUB Göttingen),2021,Greece,0,1,0
IOP (TIB),2021,Greece,5,60,0.08333333333333333
Karger (BSB),2021,Greece,3,54,0.05555555555555555
Nature (MPDL),2021,Greece,2,12,0.16666666666666666
Portland Press (TIB),2021,Greece,0,1,0
RSC (TIB),2021,Greece,56,67,0.835820895522388
SPIE (TIB),2021,Greece,0,4,0
Sage (BSB),2021,Greece,5,240,0.020833333333333332
Springer Hybrid (DEAL),2021,Greece,56,1332,0.042042042042042045
TaylorFrancis (ZBW),2021,Greece,4,77,0.05194805194805195
Thieme (ZB MED),2021,Greece,0,9,0
Wiley Hybrid (DEAL),2021,Greece,31,721,0.04299583911234397
CUP (BSB),2021,Guatemala,2,2,1
De Gruyter (ZBW),2021,Guatemala,0,1,0
Elsevier (DEAL),2021,Guatemala,2,14,0.14285714285714285
RSC (TIB),2021,Guatemala,1,1,1
Sage (BSB),2021,Guatemala,1,2,0.5
Springer Hybrid (DEAL),2021,Guatemala,1,10,0.1
TaylorFrancis (ZBW),2021,Guatemala,0,2,0
Wiley Hybrid (DEAL),2021,Guatemala,1,8,0.125
Elsevier (DEAL),2021,Guam,0,3,0
Sage (BSB),2021,Guam,0,1,0
Springer Hybrid (DEAL),2021,Guam,1,1,1
Wiley Hybrid (DEAL),2021,Guam,0,3,0
Elsevier (DEAL),2021,Guinea-Bissau,2,5,0.4
Springer Hybrid (DEAL),2021,Guinea-Bissau,0,1,0
Elsevier (DEAL),2021,Guyana,1,4,0.25
Sage (BSB),2021,Guyana,0,1,0
Springer Hybrid (DEAL),2021,Guyana,0,3,0
Wiley Hybrid (DEAL),2021,Guyana,0,1,0
ACM (hebis),2021,Hong Kong SAR China,2,41,0.04878048780487805
AIP (TIB),2021,Hong Kong SAR China,3,90,0.03333333333333333
BMJ (BSB),2021,Hong Kong SAR China,10,61,0.16393442622950818
CUP (BSB),2021,Hong Kong SAR China,32,121,0.2644628099173554
De Gruyter (SUB Göttingen),2021,Hong Kong SAR China,0,17,0
De Gruyter (ZBW),2021,Hong Kong SAR China,1,6,0.16666666666666666
ECS (TIB),2021,Hong Kong SAR China,0,4,0
Elsevier (DEAL),2021,Hong Kong SAR China,139,3419,0.04065516232816613
Hogrefe (SUB Göttingen),2021,Hong Kong SAR China,0,3,0
IOP (TIB),2021,Hong Kong SAR China,7,63,0.1111111111111111
Karger (BSB),2021,Hong Kong SAR China,9,19,0.47368421052631576
Nature (MPDL),2021,Hong Kong SAR China,1,42,0.023809523809523808
Portland Press (TIB),2021,Hong Kong SAR China,2,2,1
RSC (TIB),2021,Hong Kong SAR China,13,280,0.04642857142857143
SPIE (TIB),2021,Hong Kong SAR China,0,1,0
Sage (BSB),2021,Hong Kong SAR China,18,381,0.047244094488188976
Springer Hybrid (DEAL),2021,Hong Kong SAR China,89,976,0.09118852459016394
TaylorFrancis (ZBW),2021,Hong Kong SAR China,6,127,0.047244094488188976
Thieme (ZB MED),2021,Hong Kong SAR China,0,2,0
Wiley Hybrid (DEAL),2021,Hong Kong SAR China,114,1330,0.08571428571428572
AIP (TIB),2021,Honduras,0,1,0
CUP (BSB),2021,Honduras,2,2,1
Elsevier (DEAL),2021,Honduras,0,9,0
Sage (BSB),2021,Honduras,0,1,0
Springer Hybrid (DEAL),2021,Honduras,0,3,0
Wiley Hybrid (DEAL),2021,Honduras,0,1,0
ACM (hebis),2021,Croatia,0,1,0
AIP (TIB),2021,Croatia,0,9,0
BMJ (BSB),2021,Croatia,2,9,0.2222222222222222
CUP (BSB),2021,Croatia,3,20,0.15
De Gruyter (SUB Göttingen),2021,Croatia,1,5,0.2
Elsevier (DEAL),2021,Croatia,32,520,0.06153846153846154
Hogrefe (SUB Göttingen),2021,Croatia,0,1,0
IOP (TIB),2021,Croatia,8,12,0.6666666666666666
Karger (BSB),2021,Croatia,0,9,0
Nature (MPDL),2021,Croatia,0,1,0
RSC (TIB),2021,Croatia,1,27,0.037037037037037035
Sage (BSB),2021,Croatia,2,42,0.047619047619047616
Springer Hybrid (DEAL),2021,Croatia,14,263,0.053231939163498096
TaylorFrancis (ZBW),2021,Croatia,2,11,0.18181818181818182
Wiley Hybrid (DEAL),2021,Croatia,15,165,0.09090909090909091
Elsevier (DEAL),2021,Haiti,0,3,0
Wiley Hybrid (DEAL),2021,Haiti,0,1,0
ACM (hebis),2021,Hungary,0,1,0
AIP (TIB),2021,Hungary,1,36,0.027777777777777776
BMJ (BSB),2021,Hungary,3,8,0.375
CUP (BSB),2021,Hungary,23,57,0.40350877192982454
De Gruyter (SUB Göttingen),2021,Hungary,9,20,0.45
Elsevier (DEAL),2021,Hungary,726,1001,0.7252747252747253
Hogrefe (SUB Göttingen),2021,Hungary,1,4,0.25
IOP (TIB),2021,Hungary,29,48,0.6041666666666666
Karger (BSB),2021,Hungary,8,16,0.5
Nature (MPDL),2021,Hungary,1,10,0.1
Portland Press (TIB),2021,Hungary,1,1,1
RSC (TIB),2021,Hungary,29,54,0.5370370370370371
SPIE (TIB),2021,Hungary,0,3,0
Sage (BSB),2021,Hungary,12,79,0.1518987341772152
Springer Hybrid (DEAL),2021,Hungary,513,676,0.7588757396449705
TaylorFrancis (ZBW),2021,Hungary,8,36,0.2222222222222222
Thieme (ZB MED),2021,Hungary,0,1,0
Wiley Hybrid (DEAL),2021,Hungary,204,339,0.6017699115044248
ACM (hebis),2021,Indonesia,0,4,0
AIP (TIB),2021,Indonesia,0,1859,0
BMJ (BSB),2021,Indonesia,7,10,0.7
CUP (BSB),2021,Indonesia,5,33,0.15151515151515152
De Gruyter (SUB Göttingen),2021,Indonesia,1,2,0.5
De Gruyter (ZBW),2021,Indonesia,0,10,0
ECS (TIB),2021,Indonesia,5,12,0.4166666666666667
Elsevier (DEAL),2021,Indonesia,53,1033,0.051306873184898356
Hogrefe (SUB Göttingen),2021,Indonesia,0,3,0
IOP (TIB),2021,Indonesia,1,22,0.045454545454545456
Karger (BSB),2021,Indonesia,3,7,0.42857142857142855
RSC (TIB),2021,Indonesia,5,30,0.16666666666666666
SPIE (TIB),2021,Indonesia,0,1,0
Sage (BSB),2021,Indonesia,7,139,0.050359712230215826
Springer Hybrid (DEAL),2021,Indonesia,23,458,0.05021834061135371
TaylorFrancis (ZBW),2021,Indonesia,1,54,0.018518518518518517
Thieme (ZB MED),2021,Indonesia,0,1,0
Wiley Hybrid (DEAL),2021,Indonesia,24,256,0.09375
ACM (hebis),2021,Ireland,1,18,0.05555555555555555
AIP (TIB),2021,Ireland,16,20,0.8
BMJ (BSB),2021,Ireland,14,81,0.1728395061728395
CUP (BSB),2021,Ireland,105,284,0.36971830985915494
De Gruyter (SUB Göttingen),2021,Ireland,0,10,0
De Gruyter (ZBW),2021,Ireland,0,1,0
ECS (TIB),2021,Ireland,3,4,0.75
Elsevier (DEAL),2021,Ireland,963,1924,0.5005197505197505
Hogrefe (SUB Göttingen),2021,Ireland,1,3,0.3333333333333333
IOP (TIB),2021,Ireland,20,37,0.5405405405405406
Karger (BSB),2021,Ireland,1,22,0.045454545454545456
Nature (MPDL),2021,Ireland,0,21,0
Portland Press (TIB),2021,Ireland,0,1,0
RSC (TIB),2021,Ireland,20,86,0.23255813953488372
SPIE (TIB),2021,Ireland,0,1,0
Sage (BSB),2021,Ireland,173,357,0.484593837535014
Springer Hybrid (DEAL),2021,Ireland,303,803,0.37733499377334995
TaylorFrancis (ZBW),2021,Ireland,25,76,0.32894736842105265
Thieme (ZB MED),2021,Ireland,0,4,0
Wiley Hybrid (DEAL),2021,Ireland,433,890,0.48651685393258426
ACM (hebis),2021,Israel,7,54,0.12962962962962962
AIP (TIB),2021,Israel,4,112,0.03571428571428571
BMJ (BSB),2021,Israel,4,54,0.07407407407407407
CUP (BSB),2021,Israel,84,223,0.37668161434977576
De Gruyter (SUB Göttingen),2021,Israel,2,33,0.06060606060606061
De Gruyter (ZBW),2021,Israel,0,19,0
ECS (TIB),2021,Israel,4,9,0.4444444444444444
Elsevier (DEAL),2021,Israel,120,2637,0.04550625711035267
Hogrefe (SUB Göttingen),2021,Israel,0,10,0
IOP (TIB),2021,Israel,17,70,0.24285714285714285
Karger (BSB),2021,Israel,23,83,0.27710843373493976
Nature (MPDL),2021,Israel,2,81,0.024691358024691357
Portland Press (TIB),2021,Israel,6,8,0.75
RSC (TIB),2021,Israel,12,95,0.12631578947368421
SPIE (TIB),2021,Israel,0,4,0
Sage (BSB),2021,Israel,115,479,0.24008350730688935
Springer Hybrid (DEAL),2021,Israel,92,1460,0.06301369863013699
TaylorFrancis (ZBW),2021,Israel,6,72,0.08333333333333333
Thieme (ZB MED),2021,Israel,1,6,0.16666666666666666
Wiley Hybrid (DEAL),2021,Israel,108,1429,0.07557732680195942
BMJ (BSB),2021,Isle of Man,1,2,0.5
Elsevier (DEAL),2021,Isle of Man,0,1,0
Wiley Hybrid (DEAL),2021,Isle of Man,0,1,0
ACM (hebis),2021,India,0,133,0
AIP (TIB),2021,India,6,1729,0.003470213996529786
BMJ (BSB),2021,India,18,124,0.14516129032258066
CUP (BSB),2021,India,71,492,0.1443089430894309
De Gruyter (SUB Göttingen),2021,India,0,4,0
De Gruyter (ZBW),2021,India,3,217,0.013824884792626729
ECS (TIB),2021,India,14,174,0.08045977011494253
Elsevier (DEAL),2021,India,243,29727,0.008174386920980926
Hogrefe (SUB Göttingen),2021,India,0,1,0
IOP (TIB),2021,India,13,829,0.015681544028950542
Karger (BSB),2021,India,1,103,0.009708737864077669
Nature (MPDL),2021,India,1,33,0.030303030303030304
Portland Press (TIB),2021,India,16,29,0.5517241379310345
RSC (TIB),2021,India,52,1878,0.027689030883919063
SPIE (TIB),2021,India,0,74,0
Sage (BSB),2021,India,93,2876,0.032336578581363004
Springer Hybrid (DEAL),2021,India,352,22435,0.015689770447960775
TaylorFrancis (ZBW),2021,India,5,373,0.013404825737265416
Thieme (ZB MED),2021,India,0,8,0
Wiley Hybrid (DEAL),2021,India,104,7653,0.013589442048869724
ACM (hebis),2021,Iraq,0,1,0
AIP (TIB),2021,Iraq,0,206,0
CUP (BSB),2021,Iraq,3,11,0.2727272727272727
De Gruyter (SUB Göttingen),2021,Iraq,0,4,0
De Gruyter (ZBW),2021,Iraq,0,6,0
ECS (TIB),2021,Iraq,0,1,0
Elsevier (DEAL),2021,Iraq,25,810,0.030864197530864196
IOP (TIB),2021,Iraq,1,14,0.07142857142857142
Karger (BSB),2021,Iraq,0,2,0
RSC (TIB),2021,Iraq,1,9,0.1111111111111111
SPIE (TIB),2021,Iraq,0,1,0
Sage (BSB),2021,Iraq,0,32,0
Springer Hybrid (DEAL),2021,Iraq,18,499,0.036072144288577156
TaylorFrancis (ZBW),2021,Iraq,1,2,0.5
Wiley Hybrid (DEAL),2021,Iraq,14,112,0.125
ACM (hebis),2021,Iran,0,15,0
AIP (TIB),2021,Iran,0,89,0
BMJ (BSB),2021,Iran,2,11,0.18181818181818182
CUP (BSB),2021,Iran,24,241,0.0995850622406639
De Gruyter (SUB Göttingen),2021,Iran,0,8,0
De Gruyter (ZBW),2021,Iran,0,76,0
ECS (TIB),2021,Iran,0,42,0
Elsevier (DEAL),2021,Iran,132,13139,0.010046426668696248
Hogrefe (SUB Göttingen),2021,Iran,0,2,0
IOP (TIB),2021,Iran,4,208,0.019230769230769232
Karger (BSB),2021,Iran,0,55,0
Nature (MPDL),2021,Iran,0,2,0
Portland Press (TIB),2021,Iran,0,1,0
RSC (TIB),2021,Iran,11,285,0.03859649122807018
SPIE (TIB),2021,Iran,0,31,0
Sage (BSB),2021,Iran,11,814,0.013513513513513514
Springer Hybrid (DEAL),2021,Iran,102,9384,0.010869565217391304
TaylorFrancis (ZBW),2021,Iran,4,69,0.057971014492753624
Thieme (ZB MED),2021,Iran,0,9,0
Wiley Hybrid (DEAL),2021,Iran,42,2867,0.014649459365190094
ACM (hebis),2021,Iceland,0,1,0
AIP (TIB),2021,Iceland,2,7,0.2857142857142857
BMJ (BSB),2021,Iceland,1,3,0.3333333333333333
CUP (BSB),2021,Iceland,1,9,0.1111111111111111
De Gruyter (SUB Göttingen),2021,Iceland,0,3,0
Elsevier (DEAL),2021,Iceland,25,154,0.16233766233766234
IOP (TIB),2021,Iceland,2,6,0.3333333333333333
Nature (MPDL),2021,Iceland,0,5,0
Portland Press (TIB),2021,Iceland,0,1,0
RSC (TIB),2021,Iceland,1,5,0.2
Sage (BSB),2021,Iceland,1,20,0.05
Springer Hybrid (DEAL),2021,Iceland,12,49,0.24489795918367346
TaylorFrancis (ZBW),2021,Iceland,0,5,0
Wiley Hybrid (DEAL),2021,Iceland,18,69,0.2608695652173913
ACM (hebis),2021,Italy,4,98,0.04081632653061224
AIP (TIB),2021,Italy,49,364,0.1346153846153846
BMJ (BSB),2021,Italy,21,414,0.050724637681159424
CUP (BSB),2021,Italy,223,529,0.4215500945179584
De Gruyter (SUB Göttingen),2021,Italy,32,79,0.4050632911392405
De Gruyter (ZBW),2021,Italy,23,52,0.4423076923076923
ECS (TIB),2021,Italy,5,16,0.3125
Elsevier (DEAL),2021,Italy,1115,15647,0.07125966638972327
Hogrefe (SUB Göttingen),2021,Italy,0,14,0
IOP (TIB),2021,Italy,59,482,0.12240663900414937
Karger (BSB),2021,Italy,10,251,0.0398406374501992
Nature (MPDL),2021,Italy,9,115,0.0782608695652174
Portland Press (TIB),2021,Italy,10,26,0.38461538461538464
RSC (TIB),2021,Italy,127,509,0.24950884086444008
SPIE (TIB),2021,Italy,0,10,0
Sage (BSB),2021,Italy,70,1287,0.05439005439005439
Springer Hybrid (DEAL),2021,Italy,3825,8238,0.46431172614712307
TaylorFrancis (ZBW),2021,Italy,46,370,0.12432432432432433
Thieme (ZB MED),2021,Italy,2,22,0.09090909090909091
Wiley Hybrid (DEAL),2021,Italy,2147,5719,0.3754152823920266
Elsevier (DEAL),2021,Jersey,2,16,0.125
IOP (TIB),2021,Jersey,0,1,0
Nature (MPDL),2021,Jersey,0,1,0
Sage (BSB),2021,Jersey,0,1,0
Springer Hybrid (DEAL),2021,Jersey,0,13,0
Wiley Hybrid (DEAL),2021,Jersey,2,16,0.125
CUP (BSB),2021,Jamaica,0,4,0
Elsevier (DEAL),2021,Jamaica,0,26,0
Sage (BSB),2021,Jamaica,0,10,0
Springer Hybrid (DEAL),2021,Jamaica,1,15,0.06666666666666667
Wiley Hybrid (DEAL),2021,Jamaica,2,11,0.18181818181818182
ACM (hebis),2021,Jordan,0,12,0
AIP (TIB),2021,Jordan,0,8,0
CUP (BSB),2021,Jordan,3,16,0.1875
De Gruyter (SUB Göttingen),2021,Jordan,0,5,0
De Gruyter (ZBW),2021,Jordan,0,2,0
Elsevier (DEAL),2021,Jordan,7,381,0.01837270341207349
IOP (TIB),2021,Jordan,0,4,0
Karger (BSB),2021,Jordan,0,6,0
Nature (MPDL),2021,Jordan,0,1,0
Portland Press (TIB),2021,Jordan,0,1,0
RSC (TIB),2021,Jordan,0,9,0
Sage (BSB),2021,Jordan,1,54,0.018518518518518517
Springer Hybrid (DEAL),2021,Jordan,9,353,0.025495750708215296
TaylorFrancis (ZBW),2021,Jordan,1,22,0.045454545454545456
Wiley Hybrid (DEAL),2021,Jordan,7,149,0.04697986577181208
ACM (hebis),2021,Japan,8,50,0.16
AIP (TIB),2021,Japan,94,949,0.09905163329820864
BMJ (BSB),2021,Japan,34,195,0.17435897435897435
CUP (BSB),2021,Japan,99,429,0.23076923076923078
De Gruyter (SUB Göttingen),2021,Japan,4,28,0.14285714285714285
De Gruyter (ZBW),2021,Japan,4,19,0.21052631578947367
ECS (TIB),2021,Japan,71,169,0.42011834319526625
Elsevier (DEAL),2021,Japan,1649,14612,0.11285245004106215
Hogrefe (SUB Göttingen),2021,Japan,1,6,0.16666666666666666
IOP (TIB),2021,Japan,178,1043,0.17066155321188878
Karger (BSB),2021,Japan,69,300,0.23
Nature (MPDL),2021,Japan,15,149,0.10067114093959731
Portland Press (TIB),2021,Japan,18,24,0.75
RSC (TIB),2021,Japan,133,1166,0.11406518010291596
SPIE (TIB),2021,Japan,0,27,0
Sage (BSB),2021,Japan,38,793,0.04791929382093316
Springer Hybrid (DEAL),2021,Japan,1363,8933,0.15258032016120004
TaylorFrancis (ZBW),2021,Japan,30,180,0.16666666666666666
Thieme (ZB MED),2021,Japan,5,18,0.2777777777777778
Wiley Hybrid (DEAL),2021,Japan,985,8248,0.11942289039767216
ACM (hebis),2021,Kenya,0,2,0
AIP (TIB),2021,Kenya,0,3,0
CUP (BSB),2021,Kenya,2,12,0.16666666666666666
Elsevier (DEAL),2021,Kenya,49,202,0.24257425742574257
Nature (MPDL),2021,Kenya,1,6,0.16666666666666666
RSC (TIB),2021,Kenya,0,1,0
Sage (BSB),2021,Kenya,5,36,0.1388888888888889
Springer Hybrid (DEAL),2021,Kenya,30,131,0.22900763358778625
TaylorFrancis (ZBW),2021,Kenya,3,17,0.17647058823529413
Wiley Hybrid (DEAL),2021,Kenya,25,89,0.2808988764044944
AIP (TIB),2021,Kyrgyzstan,0,10,0
CUP (BSB),2021,Kyrgyzstan,1,1,1
Elsevier (DEAL),2021,Kyrgyzstan,1,13,0.07692307692307693
Karger (BSB),2021,Kyrgyzstan,0,1,0
Sage (BSB),2021,Kyrgyzstan,0,2,0
Springer Hybrid (DEAL),2021,Kyrgyzstan,0,14,0
BMJ (BSB),2021,Cambodia,1,2,0.5
CUP (BSB),2021,Cambodia,1,1,1
Elsevier (DEAL),2021,Cambodia,2,29,0.06896551724137931
RSC (TIB),2021,Cambodia,0,1,0
Sage (BSB),2021,Cambodia,0,4,0
Springer Hybrid (DEAL),2021,Cambodia,0,12,0
TaylorFrancis (ZBW),2021,Cambodia,0,2,0
Wiley Hybrid (DEAL),2021,Cambodia,1,12,0.08333333333333333
CUP (BSB),2021,St. Kitts and Nevis,0,1,0
Elsevier (DEAL),2021,St. Kitts and Nevis,2,3,0.6666666666666666
RSC (TIB),2021,St. Kitts and Nevis,0,2,0
Sage (BSB),2021,St. Kitts and Nevis,0,2,0
Wiley Hybrid (DEAL),2021,St. Kitts and Nevis,1,1,1
Elsevier (DEAL),2021,North Korea,0,1,0
RSC (TIB),2021,North Korea,0,4,0
Wiley Hybrid (DEAL),2021,North Korea,0,1,0
ACM (hebis),2021,South Korea,2,63,0.031746031746031744
AIP (TIB),2021,South Korea,23,346,0.06647398843930635
BMJ (BSB),2021,South Korea,9,93,0.0967741935483871
CUP (BSB),2021,South Korea,20,164,0.12195121951219512
De Gruyter (SUB Göttingen),2021,South Korea,1,19,0.05263157894736842
De Gruyter (ZBW),2021,South Korea,0,18,0
ECS (TIB),2021,South Korea,12,79,0.1518987341772152
Elsevier (DEAL),2021,South Korea,747,12442,0.06003857900659058
Hogrefe (SUB Göttingen),2021,South Korea,0,1,0
IOP (TIB),2021,South Korea,34,286,0.11888111888111888
Karger (BSB),2021,South Korea,25,96,0.2604166666666667
Nature (MPDL),2021,South Korea,5,108,0.046296296296296294
Portland Press (TIB),2021,South Korea,6,14,0.42857142857142855
RSC (TIB),2021,South Korea,54,906,0.059602649006622516
SPIE (TIB),2021,South Korea,0,15,0
Sage (BSB),2021,South Korea,7,663,0.010558069381598794
Springer Hybrid (DEAL),2021,South Korea,297,4700,0.06319148936170213
TaylorFrancis (ZBW),2021,South Korea,10,287,0.03484320557491289
Thieme (ZB MED),2021,South Korea,0,4,0
Wiley Hybrid (DEAL),2021,South Korea,217,4177,0.051951161120421356
ACM (hebis),2021,Kuwait,0,4,0
AIP (TIB),2021,Kuwait,1,2,0.5
BMJ (BSB),2021,Kuwait,0,2,0
CUP (BSB),2021,Kuwait,3,12,0.25
De Gruyter (ZBW),2021,Kuwait,1,1,1
Elsevier (DEAL),2021,Kuwait,8,192,0.041666666666666664
IOP (TIB),2021,Kuwait,0,1,0
Karger (BSB),2021,Kuwait,0,2,0
RSC (TIB),2021,Kuwait,1,6,0.16666666666666666
Sage (BSB),2021,Kuwait,0,13,0
Springer Hybrid (DEAL),2021,Kuwait,7,112,0.0625
TaylorFrancis (ZBW),2021,Kuwait,0,7,0
Wiley Hybrid (DEAL),2021,Kuwait,6,63,0.09523809523809523
Elsevier (DEAL),2021,Cayman Islands,0,1,0
Karger (BSB),2021,Cayman Islands,0,1,0
Sage (BSB),2021,Cayman Islands,0,1,0
Wiley Hybrid (DEAL),2021,Cayman Islands,0,1,0
ACM (hebis),2021,Kazakhstan,0,1,0
AIP (TIB),2021,Kazakhstan,0,61,0
CUP (BSB),2021,Kazakhstan,4,11,0.36363636363636365
De Gruyter (SUB Göttingen),2021,Kazakhstan,0,1,0
De Gruyter (ZBW),2021,Kazakhstan,0,3,0
ECS (TIB),2021,Kazakhstan,0,1,0
Elsevier (DEAL),2021,Kazakhstan,14,187,0.0748663101604278
IOP (TIB),2021,Kazakhstan,1,14,0.07142857142857142
Karger (BSB),2021,Kazakhstan,0,1,0
Nature (MPDL),2021,Kazakhstan,0,1,0
RSC (TIB),2021,Kazakhstan,3,5,0.6
Sage (BSB),2021,Kazakhstan,1,19,0.05263157894736842
Springer Hybrid (DEAL),2021,Kazakhstan,7,115,0.06086956521739131
TaylorFrancis (ZBW),2021,Kazakhstan,1,17,0.058823529411764705
Wiley Hybrid (DEAL),2021,Kazakhstan,3,46,0.06521739130434782
Elsevier (DEAL),2021,Laos,0,4,0
Springer Hybrid (DEAL),2021,Laos,0,4,0
Wiley Hybrid (DEAL),2021,Laos,2,2,1
ACM (hebis),2021,Lebanon,0,5,0
AIP (TIB),2021,Lebanon,0,10,0
BMJ (BSB),2021,Lebanon,2,10,0.2
CUP (BSB),2021,Lebanon,6,28,0.21428571428571427
De Gruyter (ZBW),2021,Lebanon,0,2,0
Elsevier (DEAL),2021,Lebanon,14,458,0.03056768558951965
IOP (TIB),2021,Lebanon,0,8,0
Karger (BSB),2021,Lebanon,0,6,0
Portland Press (TIB),2021,Lebanon,0,2,0
