country_name_fct,cr_year,articles,cc_total,prop
South Korea,'20,4969,213,0.0428657677601127
South Korea,'21,4794,306,0.06382978723404255
South Korea,'22,4701,297,0.0631780472239949
South Korea,'23,2525,179,0.07089108910891088
Turkey,'17,3140,45,0.014331210191082803
Turkey,'18,3420,45,0.013157894736842105
Turkey,'19,3939,38,0.009647118558009647
Turkey,'20,5217,63,0.012075905692926969
Turkey,'21,6393,84,0.01313937118723604
Turkey,'22,6677,74,0.011082821626478957
Turkey,'23,3852,62,0.016095534787123573
France,'17,4602,250,0.054324206866579745
France,'18,4583,226,0.04931267728562077
France,'19,4489,276,0.06148362664290488
France,'20,4831,356,0.07369074725729663
France,'21,5272,554,0.1050834597875569
France,'22,4997,549,0.10986591955173104
France,'23,2633,339,0.12875047474363843
Australia,'17,4151,247,0.05950373403999036
Australia,'18,4186,279,0.06665074056378405
Australia,'19,4238,297,0.07008022652194432
Australia,'20,4416,318,0.07201086956521739
Australia,'21,4903,456,0.0930042830919845
Australia,'22,4638,2957,0.6375592927986201
Australia,'23,2472,1869,0.7560679611650486
Spain,'17,4048,232,0.05731225296442688
Spain,'18,3970,241,0.06070528967254408
Spain,'19,4038,249,0.061664190193164936
Spain,'20,4206,301,0.07156443176414645
Spain,'21,4584,1335,0.2912303664921466
Spain,'22,4326,2426,0.5607951918631531
Spain,'23,2592,1701,0.65625
Netherlands,'17,2931,1950,0.6653019447287615
Netherlands,'18,3012,2038,0.6766268260292164
Netherlands,'19,2876,1974,0.6863699582753825
Netherlands,'20,3093,2214,0.7158098933074685
Netherlands,'21,3276,2349,0.717032967032967
Netherlands,'22,3245,2306,0.7106317411402158
Netherlands,'23,1819,1407,0.7735019241341397
Egypt,'17,1575,28,0.017777777777777778
Egypt,'18,1910,43,0.022513089005235604
Egypt,'19,2125,52,0.02447058823529412
Egypt,'20,2626,77,0.029322162985529324
Egypt,'21,3049,84,0.027550016398819287
Egypt,'22,3112,1561,0.5016066838046273
Egypt,'23,1764,1087,0.6162131519274376
Russia,'17,2105,58,0.027553444180522565
Russia,'18,2387,62,0.025974025974025976
Russia,'19,2479,78,0.03146430012101654
Russia,'20,2574,89,0.034576534576534576
Russia,'21,2573,140,0.054411193159735714
Russia,'22,2521,112,0.044426814756049184
Russia,'23,1179,47,0.03986429177268872
Poland,'17,2598,1871,0.7201693610469592
Poland,'18,2654,2032,0.7656367746797287
Poland,'19,2677,2058,0.768771012327232
Poland,'20,2411,2023,0.839070924927416
Poland,'21,2277,1884,0.8274044795783926
Poland,'22,1934,1093,0.5651499482936918
Poland,'23,1112,992,0.8920863309352518
Pakistan,'17,1236,37,0.029935275080906147
Pakistan,'18,1484,37,0.024932614555256066
Pakistan,'19,1875,36,0.0192
Pakistan,'20,2166,37,0.017082179132040628
Pakistan,'21,2503,66,0.026368357970435477
Pakistan,'22,2610,76,0.029118773946360154
Pakistan,'23,1474,41,0.027815468113975575
Other,'17,35019,4071,0.11625117793197978
Other,'18,36558,4733,0.1294655068658023
Other,'19,37711,5926,0.15714247832197503
Other,'20,41913,7763,0.18521699711306755
Other,'21,47134,9896,0.20995459753044513
Other,'22,46543,10633,0.22845540682809445
Other,'23,25405,8061,0.3172997441448534
