cr_year,issn_l,collection,articles,oa_articles
2017,0171-6468,de,13,0
2017,0171-6468,global,34,6
2017,0171-967X,de,3,0
2017,0171-967X,global,149,36
2017,0172-0643,de,9,0
2017,0172-0643,global,250,17
2017,0172-1631,de,54,2
2017,0172-1631,global,161,2
2017,0172-8083,de,7,1
2017,0172-8083,global,126,18
2017,0172-8113,de,57,4
2017,0172-8113,global,105,11
2017,0172-8172,de,7,1
2017,0172-8172,global,278,23
2017,0172-9179,de,5,0
2017,0172-9179,global,30,3
2017,0173-5322,de,7,0
2017,0173-5322,global,10,1
2017,0173-7600,de,7,1
2017,0173-7600,global,10,3
2017,0174-1551,de,30,1
2017,0174-1551,global,309,22
2017,0174-1578,de,4,1
2017,0174-1578,global,86,7
2017,0174-2442,de,51,1
2017,0174-2442,global,85,3
2017,0174-3635,de,18,1
2017,0174-3635,global,56,1
2017,0175-7571,de,10,4
2017,0175-7571,global,70,13
2017,0175-7598,de,28,3
2017,0175-7598,global,643,56
2017,0176-1714,de,6,0
2017,0176-1714,global,85,16
2017,0176-4268,de,2,0
2017,0176-4268,global,27,2
2017,0176-4276,de,2,1
2017,0176-4276,global,48,7
2017,0177-0667,de,1,0
2017,0177-0667,global,74,4
2017,0177-5537,de,115,2
2017,0177-5537,global,158,7
2017,0177-7963,de,5,0
2017,0177-7963,global,142,26
2017,0177-7971,de,0,0
2017,0177-7971,global,75,4
2017,0177-798X,de,9,4
2017,0177-798X,global,333,24
2017,0178-2762,de,9,1
2017,0178-2762,global,89,8
2017,0178-2770,de,1,0
2017,0178-2770,global,31,6
2017,0178-2789,de,3,0
2017,0178-2789,global,123,6
2017,0178-4617,de,21,5
2017,0178-4617,global,132,21
2017,0178-7667,de,16,0
2017,0178-7667,global,36,0
2017,0178-7675,de,37,1
2017,0178-7675,global,161,16
2017,0178-7888,de,6,1
2017,0178-7888,global,36,5
2017,0178-8051,de,5,0
2017,0178-8051,global,69,14
2017,0179-0358,de,2,0
2017,0179-0358,global,176,6
2017,0179-051X,de,4,1
2017,0179-051X,global,102,10
2017,0179-1958,de,16,3
2017,0179-1958,global,203,28
2017,0179-5376,de,16,1
2017,0179-5376,global,112,11
2017,0179-5953,de,2,0
2017,0179-5953,global,16,0
2017,0179-7158,de,90,2
2017,0179-7158,global,158,17
2017,0188-7009,de,3,0
2017,0188-7009,global,67,1
2017,0190-9320,de,1,0
2017,0190-9320,global,58,1
2017,0191-5886,de,4,0
2017,0191-5886,global,24,6
2017,0195-3613,de,1,0
2017,0195-3613,global,19,0
2017,0195-928X,de,6,2
2017,0195-928X,global,180,18
2017,0195-9298,de,2,0
2017,0195-9298,global,70,8
2017,0197-4254,de,1,0
2017,0197-4254,global,42,2
2017,0197-5897,de,0,0
2017,0197-5897,global,46,1
2017,0199-0039,de,0,0
2017,0199-0039,global,25,2
2017,0212-5919,de,0,0
2017,0212-5919,global,39,0
2017,0217-4561,de,0,0
2017,0217-4561,global,52,3
2017,0218-0006,de,0,0
2017,0218-0006,global,30,3
2017,0219-3116,de,5,1
2017,0219-3116,global,123,8
2017,0232-704X,de,9,2
2017,0232-704X,global,50,3
2017,0236-5731,de,10,3
2017,0236-5731,global,517,21
2017,0250-541X,de,0,0
2017,0250-541X,global,74,1
2017,0251-4184,de,1,0
2017,0251-4184,global,44,1
2017,0252-9602,de,0,0
2017,0252-9602,global,126,0
2017,0253-4827,de,2,0
2017,0253-4827,global,115,1
2017,0253-505X,de,0,0
2017,0253-505X,global,163,0
2017,0253-6269,de,0,0
2017,0253-6269,global,126,3
2017,0254-5330,de,15,1
2017,0254-5330,global,350,27
2017,0254-8860,de,0,0
2017,0254-8860,global,88,0
2017,0255-660X,de,0,0
2017,0255-660X,global,38,0
2017,0256-1530,de,2,0
2017,0256-1530,global,123,7
2017,0256-2928,de,6,0
2017,0256-2928,global,37,5
2017,0256-7040,de,16,0
2017,0256-7040,global,376,19
2017,0256-7679,de,0,0
2017,0256-7679,global,172,0
2017,0257-0130,de,3,1
2017,0257-0130,global,54,12
2017,0257-277X,de,6,1
2017,0257-277X,global,100,8
2017,0258-8900,de,7,0
2017,0258-8900,global,96,9
2017,0259-9791,de,3,0
2017,0259-9791,global,128,11
2017,0262-0898,de,6,1
2017,0262-0898,global,44,5
2017,0263-0338,de,2,0
2017,0263-0338,global,37,6
2017,0268-3369,de,21,4
2017,0268-3369,global,298,17
2017,0268-3768,de,27,1
2017,0268-3768,global,1546,61
2017,0268-8921,de,11,0
2017,0268-8921,global,286,14
2017,0269-2821,de,1,0
2017,0269-2821,global,70,0
2017,0269-4042,de,2,0
2017,0269-4042,global,148,6
2017,0269-7653,de,3,0
2017,0269-7653,global,44,8
2017,0271-9142,de,5,1
2017,0271-9142,global,101,16
2017,0272-4324,de,5,1
2017,0272-4324,global,92,1
2017,0272-4340,de,2,0
2017,0272-4340,global,113,7
2017,0273-2289,de,4,0
2017,0273-2289,global,304,10
2017,0276-0460,de,9,0
2017,0276-0460,global,38,0
2017,0277-5212,de,2,0
2017,0277-5212,global,107,6
2017,0278-081X,de,0,0
2017,0278-081X,global,254,10
2017,0282-0080,de,2,0
2017,0282-0080,global,48,2
2017,0288-3635,de,0,0
2017,0288-3635,global,22,3
2017,0289-0771,de,1,0
2017,0289-0771,global,37,17
2017,0300-7839,de,4,0
2017,0300-7839,global,85,12
2017,0300-8126,de,19,1
2017,0300-8126,global,133,12
2017,0300-8177,de,3,0
2017,0300-8177,global,341,23
2017,0300-8428,de,10,2
2017,0300-8428,global,66,15
2017,0300-8584,de,10,4
2017,0300-8584,global,41,7
2017,0300-9009,de,1,0
2017,0300-9009,global,138,8
2017,0300-9564,de,34,1
2017,0300-9564,global,163,23
2017,0301-0449,de,5,0
2017,0301-0449,global,277,23
2017,0301-1623,de,8,0
2017,0301-1623,global,281,17
2017,0301-4851,de,0,0
2017,0301-4851,global,45,3
2017,0301-486X,de,9,0
2017,0301-486X,global,129,8
2017,0301-634X,de,9,2
2017,0301-634X,global,51,9
2017,0302-766X,de,41,8
2017,0302-766X,global,206,33
2017,0302-8933,de,5,0
2017,0302-8933,global,141,10
2017,0303-402X,de,9,0
2017,0303-402X,global,240,6
2017,0303-6812,de,6,1
2017,0303-6812,global,107,25
2017,0303-8300,de,16,4
2017,0303-8300,global,284,24
2017,0304-0941,de,0,0
2017,0304-0941,global,26,1
2017,0304-2421,de,0,0
2017,0304-2421,global,22,3
2017,0304-3487,de,1,0
2017,0304-3487,global,14,1
2017,0304-3843,de,17,0
2017,0304-3843,global,96,4
2017,0304-4092,de,1,1
2017,0304-4092,global,37,3
2017,0304-8608,de,13,0
2017,0304-8608,global,481,35
2017,0306-8919,de,10,2
2017,0306-8919,global,437,27
2017,0307-0565,de,10,2
2017,0307-0565,global,308,49
2017,0311-6999,de,0,0
2017,0311-6999,global,28,2
2017,0312-5963,de,11,4
2017,0312-5963,global,120,41
2017,0324-4652,de,0,0
2017,0324-4652,global,54,2
2017,0334-2123,de,0,0
2017,0334-2123,global,71,0
2017,0334-5114,de,1,0
2017,0334-5114,global,65,9
2017,0334-701X,de,1,0
2017,0334-701X,global,9,0
2017,0340-0131,de,11,1
2017,0340-0131,global,96,30
2017,0340-0727,de,47,4
2017,0340-0727,global,127,23
2017,0340-1200,de,3,1
2017,0340-1200,global,34,9
2017,0340-1855,de,89,1
2017,0340-1855,global,153,2
2017,0340-2444,de,37,0
2017,0340-2444,global,48,0
2017,0340-2592,de,168,0
2017,0340-2592,global,251,2
2017,0340-3696,de,3,0
2017,0340-3696,global,91,11
2017,0340-4099,de,0,0
2017,0340-4099,global,0,0
2017,0340-4285,de,1,0
2017,0340-4285,global,85,2
2017,0340-5354,de,42,1
2017,0340-5354,global,322,71
2017,0340-5443,de,11,2
2017,0340-5443,global,172,24
2017,0340-5761,de,74,17
2017,0340-5761,global,230,48
2017,0340-6199,de,17,2
2017,0340-6199,global,242,47
2017,0340-6717,de,8,1
2017,0340-6717,global,104,27
2017,0340-7004,de,18,2
2017,0340-7004,global,157,27
2017,0340-7594,de,22,5
2017,0340-7594,global,103,19
2017,0340-8744,de,4,0
2017,0340-8744,global,29,5
2017,0340-9937,de,86,2
2017,0340-9937,global,147,6
2017,0341-2040,de,4,0
2017,0341-2040,global,105,13
2017,0341-2695,de,27,1
2017,0341-2695,global,353,29
2017,0342-1791,de,11,0
2017,0342-1791,global,71,8
2017,0342-4642,de,18,2
2017,0342-4642,global,390,31
2017,0342-7188,de,0,0
2017,0342-7188,global,33,2
2017,0343-2521,de,2,0
2017,0343-2521,global,77,6
2017,0343-6993,de,3,0
2017,0343-6993,global,81,1
2017,0343-8651,de,1,0
2017,0343-8651,global,237,11
2017,0344-5607,de,16,1
2017,0344-5607,global,129,9
2017,0344-5704,de,11,3
2017,0344-5704,global,278,51
2017,0353-5150,de,0,0
2017,0353-5150,global,23,4
2017,0360-0025,de,4,0
2017,0360-0025,global,150,9
2017,0360-3997,de,4,0
2017,0360-3997,global,219,9
2017,0361-0365,de,0,0
2017,0361-0365,global,19,1
2017,0361-5235,de,8,0
2017,0361-5235,global,832,19
2017,0363-1672,de,0,0
2017,0363-1672,global,40,0
2017,0364-152X,de,1,0
2017,0364-152X,global,167,23
2017,0364-216X,de,7,0
2017,0364-216X,global,285,7
2017,0364-2313,de,25,0
2017,0364-2313,global,580,62
2017,0364-2348,de,10,0
2017,0364-2348,global,297,11
2017,0364-3190,de,8,0
2017,0364-3190,global,279,16
2017,0365-7442,de,0,0
2017,0365-7442,global,26,0
2017,0366-6352,de,0,0
