country_name_fct,cr_year,articles,cc_total,prop
Australia,'20,45900,2083,0.045381263616557733
Australia,'21,46088,2931,0.06359572990800208
Australia,'22,41268,10575,0.2562518173887758
Australia,'23,38687,17861,0.46167963398557654
Australia,'24,20434,12306,0.60223157482627
France,'17,43467,864,0.01987714818137898
France,'18,42565,1346,0.03162222483260895
France,'19,39408,1840,0.046691027202598455
France,'20,40646,2479,0.06099001131722679
France,'21,39504,3196,0.08090319967598218
France,'22,35660,4753,0.13328659562535053
France,'23,36740,5813,0.15821992378878608
France,'24,19748,4560,0.23090945918574032
Spain,'17,35644,784,0.02199528672427337
Spain,'18,35742,1108,0.030999944043422305
Spain,'19,35439,1429,0.040322808205649145
Spain,'20,37038,2069,0.055861547599762404
Spain,'21,36445,7917,0.21723144464261215
Spain,'22,32741,12520,0.38239516202925994
Spain,'23,33112,14807,0.44717927035515825
Spain,'24,19038,9050,0.47536505935497425
South Korea,'17,34517,423,0.012254830952863806
South Korea,'18,35190,631,0.017931230463199773
South Korea,'19,33995,806,0.023709369024856597
South Korea,'20,33486,1105,0.03299886519739593
South Korea,'21,32216,1831,0.056835112987335484
South Korea,'22,30676,2298,0.07491198330942757
South Korea,'23,31420,2886,0.09185232336091662
South Korea,'24,18567,2414,0.1300156191091722
Iran,'17,27202,262,0.009631644732005
Iran,'18,29600,263,0.008885135135135135
Iran,'19,32407,351,0.01083099330391582
Iran,'20,35158,442,0.01257181864724956
Iran,'21,35027,478,0.01364661546806749
Iran,'22,31979,637,0.019919322055098658
Iran,'23,29066,843,0.029002958783458335
Iran,'24,15239,595,0.03904455672944419
Russia,'17,31924,207,0.006484149855907781
Russia,'18,33356,289,0.008664108406283727
Russia,'19,34438,333,0.009669551077298333
Russia,'20,34322,487,0.014189149816444263
Russia,'21,32494,975,0.03000553948421247
Russia,'22,29805,1075,0.03606777386344573
Russia,'23,28371,1158,0.04081632653061224
Russia,'24,8890,340,0.03824521934758155
Brazil,'17,26516,298,0.011238497510936793
Brazil,'18,28356,411,0.014494286923402454
Brazil,'19,29924,478,0.01597380029407833
Brazil,'20,34202,672,0.019647973802701595
Brazil,'21,35054,886,0.025275289553260683
Brazil,'22,29024,905,0.03118109151047409
Brazil,'23,27496,1106,0.040224032586558045
Brazil,'24,15689,868,0.05532538721397157
Netherlands,'17,23697,5069,0.21390893362028948
Netherlands,'18,23781,6211,0.26117488751524326
Netherlands,'19,23574,8625,0.3658691779078646
Netherlands,'20,23853,12169,0.5101664360877038
Netherlands,'21,23561,14550,0.6175459445694156
Netherlands,'22,22206,14460,0.6511753580113483
Netherlands,'23,21888,14876,0.6796418128654971
Netherlands,'24,11651,8083,0.6937601922581753
Turkey,'17,15465,86,0.005560944067248626
Turkey,'18,16357,130,0.007947667665219784
Turkey,'19,18513,189,0.010209042294603793
Turkey,'20,23094,293,0.012687278080886811
Turkey,'21,25882,425,0.016420678463797234
Turkey,'22,25246,666,0.026380416699675197
Turkey,'23,25213,1490,0.05909649783841669
Turkey,'24,13701,2465,0.17991387489964236
Switzerland,'17,15254,886,0.058083125737511475
Switzerland,'18,14713,1152,0.07829810371780059
Switzerland,'19,14712,1608,0.10929853181076672
Switzerland,'20,15280,3116,0.20392670157068063
Switzerland,'21,14812,6815,0.46009991898460706
Switzerland,'22,13557,7399,0.5457697130633621
Switzerland,'23,13213,7808,0.5909331718761826
Switzerland,'24,7094,4402,0.6205243868057514
Sweden,'17,14873,2388,0.16055940294493376
Sweden,'18,14762,3395,0.2299823872104051
Sweden,'19,14349,4731,0.32970938741375705
Sweden,'20,13970,7376,0.5279885468861847
Sweden,'21,14241,9755,0.6849940313180254
Sweden,'22,13037,9755,0.7482549666334279
Sweden,'23,12865,9813,0.7627671978235523
Sweden,'24,6873,5267,0.766332023861487
Taiwan,'17,13360,215,0.016092814371257484
Taiwan,'18,12957,279,0.021532762213475342
Taiwan,'19,12591,326,0.02589150980859344
Taiwan,'20,12927,471,0.03643536783476445
Taiwan,'21,12895,655,0.0507948817371074
Taiwan,'22,12840,783,0.060981308411214956
Taiwan,'23,12943,932,0.07200803523139922
Taiwan,'24,7658,914,0.11935231130843563
Other,'17,228905,9191,0.04015202813394203
Other,'18,236396,12200,0.05160831824565559
Other,'19,242446,17031,0.07024657037030926
Other,'20,266007,27611,0.10379802035284785
Other,'21,270765,38775,0.14320536258379038
Other,'22,249703,49195,0.19701405269460118
Other,'23,250194,63387,0.25335139931413225
Other,'24,135443,37838,0.27936475122376203
