esac_publisher,cr_year,country_name,cc_total,articles,prop
IEEE,2021,Uruguay,0,7,0
IOP Publishing,2021,Uruguay,0,3,0
Inter-Research Science Publisher,2021,Uruguay,0,1,0
Karger,2021,Uruguay,0,1,0
"Mary Ann Liebert, Inc.",2021,Uruguay,0,3,0
Microbiology Society,2021,Uruguay,0,1,0
Optica,2021,Uruguay,0,1,0
Oxford University Press,2021,Uruguay,1,15,0.06666666666666667
Royal Society of Chemistry,2021,Uruguay,0,5,0
Sage,2021,Uruguay,0,16,0
Society for Neuroscience,2021,Uruguay,0,1,0
Springer Nature,2021,Uruguay,6,102,0.058823529411764705
Taylor and Francis,2021,Uruguay,1,51,0.0196078431372549
The Electrochemical Society,2021,Uruguay,0,3,0
The Royal Society,2021,Uruguay,0,1,0
Thieme,2021,Uruguay,0,2,0
Walter de Gruyter,2021,Uruguay,0,1,0
Wiley,2021,Uruguay,3,77,0.03896103896103896
Wolters Kluwer Health,2021,Uruguay,0,13,0
World Scientific,2021,Uruguay,0,6,0
American Chemical Society,2021,Uzbekistan,0,1,0
American Physical Society,2021,Uzbekistan,0,14,0
BMJ Publishing,2021,Uzbekistan,0,1,0
Cambridge University Press,2021,Uzbekistan,1,1,1
EDP Sciences,2021,Uzbekistan,0,2,0
Elsevier,2021,Uzbekistan,1,128,0.0078125
Emerald,2021,Uzbekistan,0,5,0
IOP Publishing,2021,Uzbekistan,1,7,0.14285714285714285
IOS Press,2021,Uzbekistan,0,1,0
Oxford University Press,2021,Uzbekistan,0,3,0
Royal Society of Chemistry,2021,Uzbekistan,1,2,0.5
SPIE,2021,Uzbekistan,0,1,0
Sage,2021,Uzbekistan,0,5,0
Springer Nature,2021,Uzbekistan,2,263,0.0076045627376425855
Taylor and Francis,2021,Uzbekistan,1,13,0.07692307692307693
The Electrochemical Society,2021,Uzbekistan,1,7,0.14285714285714285
Trans Tech Publications,2021,Uzbekistan,0,6,0
Walter de Gruyter,2021,Uzbekistan,0,3,0
Wiley,2021,Uzbekistan,1,13,0.07692307692307693
World Scientific,2021,Uzbekistan,0,20,0
Cambridge University Press,2021,Vatican City,0,1,0
EDP Sciences,2021,Vatican City,0,1,0
Elsevier,2021,Vatican City,0,1,0
Sage,2021,Vatican City,0,1,0
Springer Nature,2021,Vatican City,0,3,0
Wiley,2021,Vatican City,0,2,0
Wiley,2021,St. Vincent and Grenadines,0,1,0
AIP Publishing,2021,Venezuela,0,1,0
American Chemical Society,2021,Venezuela,0,1,0
American Physical Society,2021,Venezuela,0,1,0
Bentham Science Publishers,2021,Venezuela,0,5,0
Cambridge University Press,2021,Venezuela,0,3,0
Canadian Science Publishing,2021,Venezuela,0,2,0
EDP Sciences,2021,Venezuela,0,2,0
Elsevier,2021,Venezuela,4,81,0.04938271604938271
Emerald,2021,Venezuela,0,1,0
IEEE,2021,Venezuela,0,6,0
IOP Publishing,2021,Venezuela,0,1,0
"Mary Ann Liebert, Inc.",2021,Venezuela,0,1,0
Optica,2021,Venezuela,0,6,0
Oxford University Press,2021,Venezuela,1,5,0.2
Royal Society of Chemistry,2021,Venezuela,0,1,0
Sage,2021,Venezuela,0,3,0
Springer Nature,2021,Venezuela,2,44,0.045454545454545456
Taylor and Francis,2021,Venezuela,1,24,0.041666666666666664
Thieme,2021,Venezuela,0,1,0
Wiley,2021,Venezuela,1,31,0.03225806451612903
Wolters Kluwer Health,2021,Venezuela,0,4,0
World Scientific,2021,Venezuela,0,1,0
Taylor and Francis,2021,British Virgin Islands,0,1,0
Elsevier,2021,U.S. Virgin Islands,0,1,0
Inter-Research Science Publisher,2021,U.S. Virgin Islands,2,3,0.6666666666666666
Oxford University Press,2021,U.S. Virgin Islands,0,1,0
Sage,2021,U.S. Virgin Islands,0,1,0
Springer Nature,2021,U.S. Virgin Islands,0,4,0
Taylor and Francis,2021,U.S. Virgin Islands,0,1,0
Wiley,2021,U.S. Virgin Islands,0,1,0
AIP Publishing,2021,Vietnam,0,23,0
Akadémiai Kiadó,2021,Vietnam,0,2,0
American Chemical Society,2021,Vietnam,5,49,0.10204081632653061
American Meteorological Society,2021,Vietnam,0,2,0
American Physical Society,2021,Vietnam,6,26,0.23076923076923078
American Physiological Society,2021,Vietnam,0,1,0
American Psychological Association,2021,Vietnam,0,1,0
Association for Computing Machinery,2021,Vietnam,0,4,0
BMJ Publishing,2021,Vietnam,6,25,0.24
Bentham Science Publishers,2021,Vietnam,1,32,0.03125
Brill,2021,Vietnam,0,12,0
CSIRO,2021,Vietnam,0,3,0
Cambridge University Press,2021,Vietnam,0,32,0
Canadian Science Publishing,2021,Vietnam,0,5,0
EDP Sciences,2021,Vietnam,3,17,0.17647058823529413
Elsevier,2021,Vietnam,41,1472,0.027853260869565216
Emerald,2021,Vietnam,0,157,0
Future Science Group,2021,Vietnam,0,1,0
IEEE,2021,Vietnam,1,68,0.014705882352941176
IOP Publishing,2021,Vietnam,3,48,0.0625
IOS Press,2021,Vietnam,0,14,0
IWA Publishing,2021,Vietnam,1,1,1
John Benjamins Publishing,2021,Vietnam,1,1,1
Karger,2021,Vietnam,0,1,0
"Mary Ann Liebert, Inc.",2021,Vietnam,0,11,0
Optica,2021,Vietnam,0,5,0
Oxford University Press,2021,Vietnam,10,32,0.3125
Rockefeller University Press,2021,Vietnam,0,1,0
Royal Society of Chemistry,2021,Vietnam,3,43,0.06976744186046512
SPIE,2021,Vietnam,0,3,0
Sage,2021,Vietnam,4,103,0.038834951456310676
Springer Nature,2021,Vietnam,20,995,0.020100502512562814
Taylor and Francis,2021,Vietnam,15,466,0.032188841201716736
The Electrochemical Society,2021,Vietnam,2,44,0.045454545454545456
The Geological Society of London,2021,Vietnam,0,1,0
The Royal Society,2021,Vietnam,1,1,1
Thieme,2021,Vietnam,0,5,0
Trans Tech Publications,2021,Vietnam,0,39,0
Walter de Gruyter,2021,Vietnam,0,26,0
Wiley,2021,Vietnam,15,302,0.04966887417218543
Wolters Kluwer Health,2021,Vietnam,4,36,0.1111111111111111
World Scientific,2021,Vietnam,0,68,0
Elsevier,2021,Vanuatu,0,1,0
Sage,2021,Vanuatu,0,2,0
Springer Nature,2021,Vanuatu,0,2,0
Taylor and Francis,2021,Vanuatu,0,1,0
Cambridge University Press,2021,Samoa,0,2,0
Elsevier,2021,Samoa,0,2,0
Sage,2021,Samoa,0,1,0
Wiley,2021,Samoa,0,2,0
American Chemical Society,2021,Yemen,0,3,0
Association for Computing Machinery,2021,Yemen,0,1,0
Bentham Science Publishers,2021,Yemen,0,2,0
Cambridge University Press,2021,Yemen,0,2,0
Elsevier,2021,Yemen,4,105,0.0380952380952381
Emerald,2021,Yemen,0,6,0
Future Science Group,2021,Yemen,0,1,0
IEEE,2021,Yemen,1,3,0.3333333333333333
IOP Publishing,2021,Yemen,0,2,0
IOS Press,2021,Yemen,0,3,0
John Benjamins Publishing,2021,Yemen,0,1,0
Optica,2021,Yemen,0,1,0
Oxford University Press,2021,Yemen,0,3,0
Royal Society of Chemistry,2021,Yemen,0,11,0
SPIE,2021,Yemen,0,2,0
Sage,2021,Yemen,0,6,0
Springer Nature,2021,Yemen,1,34,0.029411764705882353
Taylor and Francis,2021,Yemen,0,18,0
The Electrochemical Society,2021,Yemen,0,2,0
Thieme,2021,Yemen,0,1,0
Trans Tech Publications,2021,Yemen,0,4,0
Walter de Gruyter,2021,Yemen,0,1,0
Wiley,2021,Yemen,0,21,0
Wolters Kluwer Health,2021,Yemen,0,1,0
World Scientific,2021,Yemen,0,2,0
AIP Publishing,2021,South Africa,0,16,0
Akadémiai Kiadó,2021,South Africa,0,1,0
American Chemical Society,2021,South Africa,10,81,0.12345679012345678
American Meteorological Society,2021,South Africa,0,8,0
American Physical Society,2021,South Africa,6,32,0.1875
American Physiological Society,2021,South Africa,0,4,0
American Psychological Association,2021,South Africa,1,7,0.14285714285714285
Association for Computing Machinery,2021,South Africa,0,3,0
BMJ Publishing,2021,South Africa,15,67,0.22388059701492538
Bentham Science Publishers,2021,South Africa,4,44,0.09090909090909091
Bioscientifica,2021,South Africa,0,1,0
Brill,2021,South Africa,8,96,0.08333333333333333
Bristol University Press,2021,South Africa,1,5,0.2
CSIRO,2021,South Africa,0,27,0
Cambridge University Press,2021,South Africa,42,109,0.3853211009174312
Canadian Science Publishing,2021,South Africa,0,9,0
Company of Biologists,2021,South Africa,0,5,0
EDP Sciences,2021,South Africa,1,9,0.1111111111111111
Elsevier,2021,South Africa,229,2334,0.09811482433590403
Emerald,2021,South Africa,0,277,0
European Respiratory Society,2021,South Africa,2,4,0.5
Future Science Group,2021,South Africa,3,10,0.3
Hogrefe,2021,South Africa,1,4,0.25
IEEE,2021,South Africa,1,49,0.02040816326530612
IOP Publishing,2021,South Africa,3,46,0.06521739130434782
IOS Press,2021,South Africa,1,17,0.058823529411764705
IWA Publishing,2021,South Africa,3,3,1
Inter-Research Science Publisher,2021,South Africa,2,13,0.15384615384615385
John Benjamins Publishing,2021,South Africa,1,7,0.14285714285714285
Karger,2021,South Africa,0,9,0
"Mary Ann Liebert, Inc.",2021,South Africa,0,35,0
Microbiology Society,2021,South Africa,2,4,0.5
National Academy of Sciences,2021,South Africa,1,6,0.16666666666666666
Optica,2021,South Africa,0,5,0
Oxford University Press,2021,South Africa,52,207,0.25120772946859904
Portland Press,2021,South Africa,0,1,0
Royal Society of Chemistry,2021,South Africa,26,81,0.32098765432098764
SPIE,2021,South Africa,0,7,0
Sage,2021,South Africa,41,436,0.09403669724770643
Springer Nature,2021,South Africa,114,1258,0.09062003179650238
Taylor and Francis,2021,South Africa,138,2042,0.06758080313418217
The Electrochemical Society,2021,South Africa,3,39,0.07692307692307693
The Geological Society of London,2021,South Africa,0,4,0
The Royal Society,2021,South Africa,0,14,0
Thieme,2021,South Africa,0,16,0
Trans Tech Publications,2021,South Africa,0,35,0
Walter de Gruyter,2021,South Africa,3,64,0.046875
White Horse Press,2021,South Africa,0,1,0
Wiley,2021,South Africa,104,836,0.12440191387559808
Wolters Kluwer Health,2021,South Africa,25,160,0.15625
World Scientific,2021,South Africa,0,48,0
American Chemical Society,2021,Zambia,0,1,0
BMJ Publishing,2021,Zambia,1,3,0.3333333333333333
Cambridge University Press,2021,Zambia,1,2,0.5
Elsevier,2021,Zambia,4,30,0.13333333333333333
Emerald,2021,Zambia,0,4,0
European Respiratory Society,2021,Zambia,1,1,1
Future Science Group,2021,Zambia,0,1,0
Karger,2021,Zambia,1,1,1
"Mary Ann Liebert, Inc.",2021,Zambia,0,3,0
Oxford University Press,2021,Zambia,3,11,0.2727272727272727
Royal Society of Chemistry,2021,Zambia,0,1,0
Sage,2021,Zambia,0,5,0
Springer Nature,2021,Zambia,7,12,0.5833333333333334
Taylor and Francis,2021,Zambia,5,21,0.23809523809523808
Wiley,2021,Zambia,2,10,0.2
Wolters Kluwer Health,2021,Zambia,1,19,0.05263157894736842
World Scientific,2021,Zambia,0,1,0
American Chemical Society,2021,Zimbabwe,0,1,0
Bentham Science Publishers,2021,Zimbabwe,2,2,1
Brill,2021,Zimbabwe,0,5,0
CSIRO,2021,Zimbabwe,0,2,0
Cambridge University Press,2021,Zimbabwe,1,5,0.2
Elsevier,2021,Zimbabwe,11,56,0.19642857142857142
Emerald,2021,Zimbabwe,0,9,0
Future Science Group,2021,Zimbabwe,1,2,0.5
IOP Publishing,2021,Zimbabwe,0,1,0
IWA Publishing,2021,Zimbabwe,1,1,1
"Mary Ann Liebert, Inc.",2021,Zimbabwe,0,8,0
Optica,2021,Zimbabwe,0,1,0
Oxford University Press,2021,Zimbabwe,5,7,0.7142857142857143
Royal Society of Chemistry,2021,Zimbabwe,1,2,0.5
Sage,2021,Zimbabwe,2,30,0.06666666666666667
Springer Nature,2021,Zimbabwe,5,33,0.15151515151515152
Taylor and Francis,2021,Zimbabwe,7,88,0.07954545454545454
The Electrochemical Society,2021,Zimbabwe,0,1,0
Thieme,2021,Zimbabwe,0,1,0
Trans Tech Publications,2021,Zimbabwe,0,11,0
White Horse Press,2021,Zimbabwe,0,1,0
Wiley,2021,Zimbabwe,1,26,0.038461538461538464
Wolters Kluwer Health,2021,Zimbabwe,2,5,0.4
World Scientific,2021,Zimbabwe,0,1,0
Elsevier,2022,Andorra,0,1,0
Springer Nature,2022,Andorra,0,1,0
Taylor and Francis,2022,Andorra,0,1,0
Wiley,2022,Andorra,0,3,0
AIP Publishing,2022,United Arab Emirates,0,10,0
American Chemical Society,2022,United Arab Emirates,19,44,0.4318181818181818
American Physical Society,2022,United Arab Emirates,1,8,0.125
American Psychological Association,2022,United Arab Emirates,0,2,0
Association for Computing Machinery,2022,United Arab Emirates,0,6,0
BMJ Publishing,2022,United Arab Emirates,1,6,0.16666666666666666
Bentham Science Publishers,2022,United Arab Emirates,15,32,0.46875
Brill,2022,United Arab Emirates,1,20,0.05
Bristol University Press,2022,United Arab Emirates,1,1,1
Cambridge University Press,2022,United Arab Emirates,5,17,0.29411764705882354
Canadian Science Publishing,2022,United Arab Emirates,0,2,0
EDP Sciences,2022,United Arab Emirates,1,5,0.2
Elsevier,2022,United Arab Emirates,82,829,0.09891435464414958
Emerald,2022,United Arab Emirates,0,148,0
Future Science Group,2022,United Arab Emirates,1,2,0.5
Hogrefe,2022,United Arab Emirates,0,1,0
IEEE,2022,United Arab Emirates,15,131,0.11450381679389313
IOP Publishing,2022,United Arab Emirates,4,42,0.09523809523809523
IOS Press,2022,United Arab Emirates,1,6,0.16666666666666666
John Benjamins Publishing,2022,United Arab Emirates,0,2,0
Karger,2022,United Arab Emirates,0,2,0
"Mary Ann Liebert, Inc.",2022,United Arab Emirates,0,7,0
National Academy of Sciences,2022,United Arab Emirates,1,1,1
Optica,2022,United Arab Emirates,0,1,0
Oxford University Press,2022,United Arab Emirates,7,35,0.2
Portland Press,2022,United Arab Emirates,2,2,1
Royal Society of Chemistry,2022,United Arab Emirates,2,9,0.2222222222222222
Sage,2022,United Arab Emirates,5,91,0.054945054945054944
Society for Neuroscience,2022,United Arab Emirates,0,1,0
Springer Nature,2022,United Arab Emirates,30,353,0.08498583569405099
Taylor and Francis,2022,United Arab Emirates,21,191,0.1099476439790576
The Electrochemical Society,2022,United Arab Emirates,4,42,0.09523809523809523
The Royal Society,2022,United Arab Emirates,0,1,0
Thieme,2022,United Arab Emirates,0,2,0
Trans Tech Publications,2022,United Arab Emirates,0,3,0
Walter de Gruyter,2022,United Arab Emirates,1,9,0.1111111111111111
Wiley,2022,United Arab Emirates,40,195,0.20512820512820512
Wolters Kluwer Health,2022,United Arab Emirates,1,20,0.05
World Scientific,2022,United Arab Emirates,0,22,0
BMJ Publishing,2022,Afghanistan,0,1,0
Elsevier,2022,Afghanistan,0,11,0
Emerald,2022,Afghanistan,0,2,0
Karger,2022,Afghanistan,0,1,0
Oxford University Press,2022,Afghanistan,1,1,1
Sage,2022,Afghanistan,0,5,0
Springer Nature,2022,Afghanistan,0,13,0
Taylor and Francis,2022,Afghanistan,1,8,0.125
Trans Tech Publications,2022,Afghanistan,0,1,0
Walter de Gruyter,2022,Afghanistan,2,3,0.6666666666666666
Wiley,2022,Afghanistan,1,11,0.09090909090909091
Wolters Kluwer Health,2022,Afghanistan,0,2,0
World Scientific,2022,Afghanistan,0,1,0
Elsevier,2022,Antigua and Barbuda,0,8,0
Oxford University Press,2022,Antigua and Barbuda,0,1,0
Springer Nature,2022,Antigua and Barbuda,0,2,0
Taylor and Francis,2022,Antigua and Barbuda,0,1,0
Wiley,2022,Antigua and Barbuda,0,3,0
Wolters Kluwer Health,2022,Antigua and Barbuda,0,6,0
Akadémiai Kiadó,2022,Albania,0,4,0
Bentham Science Publishers,2022,Albania,0,5,0
Elsevier,2022,Albania,2,24,0.08333333333333333
Emerald,2022,Albania,0,5,0
Future Science Group,2022,Albania,0,1,0
IOS Press,2022,Albania,0,1,0
IWA Publishing,2022,Albania,1,1,1
Oxford University Press,2022,Albania,0,2,0
Royal Society of Chemistry,2022,Albania,0,1,0
Sage,2022,Albania,0,2,0
Springer Nature,2022,Albania,1,15,0.06666666666666667
Taylor and Francis,2022,Albania,0,12,0
Walter de Gruyter,2022,Albania,2,2,1
Wiley,2022,Albania,1,3,0.3333333333333333
World Scientific,2022,Albania,0,3,0
AIP Publishing,2022,Armenia,0,1,0
American Chemical Society,2022,Armenia,0,4,0
American Meteorological Society,2022,Armenia,0,1,0
American Physical Society,2022,Armenia,2,15,0.13333333333333333
American Psychological Association,2022,Armenia,0,3,0
BMJ Publishing,2022,Armenia,0,1,0
Bentham Science Publishers,2022,Armenia,0,1,0
Brill,2022,Armenia,0,3,0
Cambridge University Press,2022,Armenia,0,2,0
EDP Sciences,2022,Armenia,1,3,0.3333333333333333
Elsevier,2022,Armenia,0,55,0
IEEE,2022,Armenia,0,1,0
IOP Publishing,2022,Armenia,0,11,0
IOS Press,2022,Armenia,0,1,0
John Benjamins Publishing,2022,Armenia,0,1,0
Optica,2022,Armenia,0,1,0
Oxford University Press,2022,Armenia,0,5,0
Royal Society of Chemistry,2022,Armenia,0,3,0
SPIE,2022,Armenia,0,1,0
Sage,2022,Armenia,0,3,0
Springer Nature,2022,Armenia,8,199,0.04020100502512563
Taylor and Francis,2022,Armenia,2,18,0.1111111111111111
The Electrochemical Society,2022,Armenia,0,10,0
Thieme,2022,Armenia,0,1,0
Trans Tech Publications,2022,Armenia,0,11,0
Walter de Gruyter,2022,Armenia,0,3,0
Wiley,2022,Armenia,1,12,0.08333333333333333
Wolters Kluwer Health,2022,Armenia,0,4,0
World Scientific,2022,Armenia,0,3,0
Elsevier,2022,Angola,0,2,0
Sage,2022,Angola,0,1,0
Springer Nature,2022,Angola,1,2,0.5
Taylor and Francis,2022,Angola,0,1,0
Wiley,2022,Angola,1,3,0.3333333333333333
AIP Publishing,2022,Argentina,0,32,0
American Chemical Society,2022,Argentina,9,104,0.08653846153846154
American Meteorological Society,2022,Argentina,0,1,0
American Physical Society,2022,Argentina,19,108,0.17592592592592593
American Psychological Association,2022,Argentina,0,2,0
Association for Computing Machinery,2022,Argentina,0,3,0
BMJ Publishing,2022,Argentina,2,12,0.16666666666666666
Bentham Science Publishers,2022,Argentina,0,32,0
Bioscientifica,2022,Argentina,0,9,0
Brill,2022,Argentina,0,25,0
CSIRO,2022,Argentina,0,40,0
Cambridge University Press,2022,Argentina,7,81,0.08641975308641975
Canadian Science Publishing,2022,Argentina,0,14,0
Company of Biologists,2022,Argentina,0,12,0
EDP Sciences,2022,Argentina,24,55,0.43636363636363634
Elsevier,2022,Argentina,49,1884,0.026008492569002124
Emerald,2022,Argentina,0,22,0
Future Science Group,2022,Argentina,0,2,0
IEEE,2022,Argentina,0,44,0
IOP Publishing,2022,Argentina,1,44,0.022727272727272728
IOS Press,2022,Argentina,1,9,0.1111111111111111
Inter-Research Science Publisher,2022,Argentina,0,6,0
John Benjamins Publishing,2022,Argentina,0,8,0
Karger,2022,Argentina,0,7,0
"Mary Ann Liebert, Inc.",2022,Argentina,0,13,0
Microbiology Society,2022,Argentina,0,4,0
National Academy of Sciences,2022,Argentina,5,5,1
Optica,2022,Argentina,0,9,0
Oxford University Press,2022,Argentina,3,153,0.0196078431372549
Portland Press,2022,Argentina,3,7,0.42857142857142855
Royal Society of Chemistry,2022,Argentina,4,73,0.0547945205479452
SPIE,2022,Argentina,0,2,0
Sage,2022,Argentina,4,92,0.043478260869565216
Society for Neuroscience,2022,Argentina,0,4,0
Springer Nature,2022,Argentina,24,1029,0.023323615160349854
Taylor and Francis,2022,Argentina,6,344,0.01744186046511628
The Electrochemical Society,2022,Argentina,1,43,0.023255813953488372
The Geological Society of London,2022,Argentina,0,5,0
The Royal Society,2022,Argentina,0,10,0
Thieme,2022,Argentina,0,7,0
Trans Tech Publications,2022,Argentina,0,2,0
Walter de Gruyter,2022,Argentina,1,28,0.03571428571428571
Wiley,2022,Argentina,43,660,0.06515151515151515
Wolters Kluwer Health,2022,Argentina,2,76,0.02631578947368421
World Scientific,2022,Argentina,0,18,0
AIP Publishing,2022,Austria,0,76,0
Akadémiai Kiadó,2022,Austria,2,8,0.25
American Chemical Society,2022,Austria,182,200,0.91
American Meteorological Society,2022,Austria,0,4,0
American Physical Society,2022,Austria,41,154,0.2662337662337662
American Physiological Society,2022,Austria,0,5,0
American Psychological Association,2022,Austria,4,16,0.25
Association for Computing Machinery,2022,Austria,2,48,0.041666666666666664
BMJ Publishing,2022,Austria,11,47,0.23404255319148937
Bentham Science Publishers,2022,Austria,0,13,0
Bioscientifica,2022,Austria,0,1,0
Brill,2022,Austria,24,71,0.3380281690140845
Bristol University Press,2022,Austria,1,7,0.14285714285714285
CSIRO,2022,Austria,0,4,0
Cambridge University Press,2022,Austria,81,145,0.5586206896551724
Canadian Science Publishing,2022,Austria,0,1,0
Cold Spring Harbor Laboratory Press,2022,Austria,0,1,0
Company of Biologists,2022,Austria,5,9,0.5555555555555556
EDP Sciences,2022,Austria,24,40,0.6
Elsevier,2022,Austria,1409,2326,0.6057609630266552
Emerald,2022,Austria,0,59,0
European Respiratory Society,2022,Austria,5,6,0.8333333333333334
Future Science Group,2022,Austria,2,5,0.4
Hogrefe,2022,Austria,12,36,0.3333333333333333
IEEE,2022,Austria,65,189,0.3439153439153439
IOP Publishing,2022,Austria,54,79,0.6835443037974683
IOS Press,2022,Austria,4,12,0.3333333333333333
Inter-Research Science Publisher,2022,Austria,1,1,1
John Benjamins Publishing,2022,Austria,1,21,0.047619047619047616
Karger,2022,Austria,17,30,0.5666666666666667
"Mary Ann Liebert, Inc.",2022,Austria,0,17,0
Microbiology Society,2022,Austria,0,2,0
National Academy of Sciences,2022,Austria,27,27,1
Optica,2022,Austria,0,7,0
Oxford University Press,2022,Austria,83,235,0.35319148936170214
Portland Press,2022,Austria,3,3,1
Radiological Society of North America,2022,Austria,0,8,0
Rockefeller University Press,2022,Austria,2,3,0.6666666666666666
Royal Society of Chemistry,2022,Austria,83,93,0.8924731182795699
SPIE,2022,Austria,0,5,0
Sage,2022,Austria,122,223,0.547085201793722
Society for Neuroscience,2022,Austria,0,10,0
Springer Nature,2022,Austria,1330,2097,0.6342393896041965
Taylor and Francis,2022,Austria,289,480,0.6020833333333333
The Electrochemical Society,2022,Austria,54,77,0.7012987012987013
The Geological Society of London,2022,Austria,0,1,0
The Royal Society,2022,Austria,0,19,0
Thieme,2022,Austria,17,81,0.20987654320987653
Trans Tech Publications,2022,Austria,10,16,0.625
Walter de Gruyter,2022,Austria,108,240,0.45
White Horse Press,2022,Austria,0,3,0
Wiley,2022,Austria,794,1049,0.7569113441372736
Wolters Kluwer Health,2022,Austria,15,154,0.09740259740259741
World Scientific,2022,Austria,0,33,0
AIP Publishing,2022,Australia,0,172,0
American Chemical Society,2022,Australia,50,757,0.06605019815059446
American Meteorological Society,2022,Australia,2,49,0.04081632653061224
American Physical Society,2022,Australia,28,199,0.1407035175879397
American Physiological Society,2022,Australia,0,60,0
American Psychological Association,2022,Australia,5,75,0.06666666666666667
Association for Computing Machinery,2022,Australia,4,158,0.02531645569620253
BMJ Publishing,2022,Australia,64,409,0.15647921760391198
Bentham Science Publishers,2022,Australia,0,32,0
Bioscientifica,2022,Australia,4,30,0.13333333333333333
Brill,2022,Australia,67,189,0.3544973544973545
Bristol University Press,2022,Australia,6,46,0.13043478260869565
CSIRO,2022,Australia,0,516,0
Cambridge University Press,2022,Australia,384,845,0.4544378698224852
Canadian Science Publishing,2022,Australia,1,27,0.037037037037037035
Cold Spring Harbor Laboratory Press,2022,Australia,0,5,0
Company of Biologists,2022,Australia,22,36,0.6111111111111112
EDP Sciences,2022,Australia,16,25,0.64
Edward Elgar Publishing,2022,Australia,0,2,0
Elsevier,2022,Australia,981,11946,0.08211953792064289
Emerald,2022,Australia,0,637,0
European Respiratory Society,2022,Australia,8,22,0.36363636363636365
Future Science Group,2022,Australia,8,25,0.32
Hogrefe,2022,Australia,5,26,0.19230769230769232
IEEE,2022,Australia,33,1147,0.02877070619006103
IOP Publishing,2022,Australia,15,147,0.10204081632653061
IOS Press,2022,Australia,12,80,0.15
IWA Publishing,2022,Australia,1,1,1
Inter-Research Science Publisher,2022,Australia,9,32,0.28125
John Benjamins Publishing,2022,Australia,3,55,0.05454545454545454
Karger,2022,Australia,29,63,0.4603174603174603
"Mary Ann Liebert, Inc.",2022,Australia,0,112,0
Microbiology Society,2022,Australia,21,22,0.9545454545454546
National Academy of Sciences,2022,Australia,60,60,1
Optica,2022,Australia,0,24,0
Oxford University Press,2022,Australia,657,1460,0.45
Portland Press,2022,Australia,47,51,0.9215686274509803
Radiological Society of North America,2022,Australia,0,1,0
Rockefeller University Press,2022,Australia,2,4,0.5
Royal College of General Practitioners,2022,Australia,9,18,0.5
Royal Society of Chemistry,2022,Australia,35,436,0.08027522935779817
SPIE,2022,Australia,0,19,0
Sage,2022,Australia,126,2422,0.05202312138728324
Society for Neuroscience,2022,Australia,0,17,0
Springer Nature,2022,Australia,2817,4633,0.6080293546298294
Taylor and Francis,2022,Australia,468,4984,0.09390048154093097
The Electrochemical Society,2022,Australia,15,137,0.10948905109489052
The Geological Society of London,2022,Australia,2,8,0.25
The Royal Society,2022,Australia,0,101,0
Thieme,2022,Australia,3,81,0.037037037037037035
Trans Tech Publications,2022,Australia,1,9,0.1111111111111111
Walter de Gruyter,2022,Australia,30,131,0.22900763358778625
White Horse Press,2022,Australia,0,5,0
Wiley,2022,Australia,4700,8263,0.5688006777199565
Wolters Kluwer Health,2022,Australia,58,1134,0.05114638447971781
World Scientific,2022,Australia,0,49,0
Elsevier,2022,Aruba,1,2,0.5
Oxford University Press,2022,Aruba,0,1,0
Wiley,2022,Aruba,1,1,1
Brill,2022,Åland Islands,0,1,0
AIP Publishing,2022,Azerbaijan,0,3,0
American Chemical Society,2022,Azerbaijan,1,3,0.3333333333333333
American Physical Society,2022,Azerbaijan,2,3,0.6666666666666666
American Psychological Association,2022,Azerbaijan,0,2,0
BMJ Publishing,2022,Azerbaijan,1,7,0.14285714285714285
Bentham Science Publishers,2022,Azerbaijan,0,2,0
Brill,2022,Azerbaijan,0,1,0
Cambridge University Press,2022,Azerbaijan,1,4,0.25
Canadian Science Publishing,2022,Azerbaijan,0,2,0
EDP Sciences,2022,Azerbaijan,1,1,1
Elsevier,2022,Azerbaijan,3,49,0.061224489795918366
Emerald,2022,Azerbaijan,0,5,0
IEEE,2022,Azerbaijan,0,4,0
IOP Publishing,2022,Azerbaijan,0,7,0
John Benjamins Publishing,2022,Azerbaijan,0,1,0
Oxford University Press,2022,Azerbaijan,0,1,0
Royal Society of Chemistry,2022,Azerbaijan,0,2,0
Sage,2022,Azerbaijan,1,3,0.3333333333333333
Springer Nature,2022,Azerbaijan,3,188,0.015957446808510637
Taylor and Francis,2022,Azerbaijan,2,41,0.04878048780487805
The Electrochemical Society,2022,Azerbaijan,0,7,0
Trans Tech Publications,2022,Azerbaijan,0,9,0
Walter de Gruyter,2022,Azerbaijan,1,7,0.14285714285714285
Wiley,2022,Azerbaijan,1,20,0.05
Wolters Kluwer Health,2022,Azerbaijan,1,4,0.25
World Scientific,2022,Azerbaijan,0,20,0
AIP Publishing,2022,Bosnia and Herzegovina,0,2,0
Akadémiai Kiadó,2022,Bosnia and Herzegovina,0,2,0
American Chemical Society,2022,Bosnia and Herzegovina,1,2,0.5
American Physical Society,2022,Bosnia and Herzegovina,0,6,0
BMJ Publishing,2022,Bosnia and Herzegovina,0,2,0
Bentham Science Publishers,2022,Bosnia and Herzegovina,0,1,0
Brill,2022,Bosnia and Herzegovina,1,5,0.2
Cambridge University Press,2022,Bosnia and Herzegovina,0,1,0
Canadian Science Publishing,2022,Bosnia and Herzegovina,0,1,0
EDP Sciences,2022,Bosnia and Herzegovina,0,3,0
Elsevier,2022,Bosnia and Herzegovina,9,46,0.1956521739130435
