country_name_fct,cr_year,articles,cc_total,prop
France,'23,296,65,0.2195945945945946
South Korea,'17,464,16,0.034482758620689655
South Korea,'18,417,13,0.03117505995203837
South Korea,'19,378,17,0.04497354497354497
South Korea,'20,341,22,0.06451612903225806
South Korea,'21,207,31,0.1497584541062802
South Korea,'22,130,39,0.3
South Korea,'23,236,36,0.15254237288135594
Russia,'17,393,7,0.017811704834605598
Russia,'18,350,9,0.025714285714285714
Russia,'19,386,8,0.02072538860103627
Russia,'20,393,18,0.04580152671755725
Russia,'21,196,17,0.08673469387755102
Russia,'22,119,18,0.15126050420168066
Russia,'23,151,10,0.06622516556291391
Canada,'17,230,11,0.04782608695652174
Canada,'18,234,11,0.04700854700854701
Canada,'19,211,9,0.04265402843601896
Canada,'20,223,20,0.08968609865470852
Canada,'21,149,18,0.12080536912751678
Canada,'22,167,136,0.8143712574850299
Canada,'23,208,165,0.7932692307692307
Spain,'17,293,16,0.05460750853242321
Spain,'18,234,22,0.09401709401709402
Spain,'19,201,22,0.10945273631840796
Spain,'20,198,27,0.13636363636363635
Spain,'21,160,31,0.19375
Spain,'22,142,40,0.28169014084507044
Spain,'23,190,65,0.34210526315789475
Switzerland,'17,218,62,0.28440366972477066
Switzerland,'18,162,37,0.22839506172839505
Switzerland,'19,186,42,0.22580645161290322
Switzerland,'20,181,58,0.32044198895027626
Switzerland,'21,122,54,0.4426229508196721
Switzerland,'22,189,159,0.8412698412698413
Switzerland,'23,187,152,0.8128342245989305
Iran,'17,140,1,0.007142857142857143
Iran,'18,175,0,0
Iran,'19,198,6,0.030303030303030304
Iran,'20,215,9,0.04186046511627907
Iran,'21,125,3,0.024
Iran,'22,82,8,0.0975609756097561
Iran,'23,200,6,0.03
Brazil,'17,181,2,0.011049723756906077
Brazil,'18,181,2,0.011049723756906077
Brazil,'19,182,3,0.016483516483516484
Brazil,'20,191,6,0.031413612565445025
Brazil,'21,139,8,0.05755395683453238
Brazil,'22,83,5,0.060240963855421686
Brazil,'23,154,6,0.03896103896103896
Netherlands,'17,180,30,0.16666666666666666
Netherlands,'18,171,26,0.15204678362573099
Netherlands,'19,169,37,0.21893491124260356
Netherlands,'20,153,63,0.4117647058823529
Netherlands,'21,154,107,0.6948051948051948
Netherlands,'22,139,115,0.8273381294964028
Netherlands,'23,127,100,0.7874015748031497
Australia,'17,196,13,0.0663265306122449
Australia,'18,208,14,0.0673076923076923
Australia,'19,163,5,0.03067484662576687
Australia,'20,159,16,0.10062893081761007
Australia,'21,119,21,0.17647058823529413
Australia,'22,54,13,0.24074074074074073
Australia,'23,130,90,0.6923076923076923
Poland,'17,148,12,0.08108108108108109
Poland,'18,135,15,0.1111111111111111
Poland,'19,112,8,0.07142857142857142
Poland,'20,114,48,0.42105263157894735
Poland,'21,94,60,0.6382978723404256
Poland,'22,102,68,0.6666666666666666
Poland,'23,100,74,0.74
Sweden,'17,132,21,0.1590909090909091
Sweden,'18,131,59,0.45038167938931295
Sweden,'19,130,73,0.5615384615384615
Sweden,'20,126,89,0.7063492063492064
Sweden,'21,105,90,0.8571428571428571
Sweden,'22,103,100,0.970873786407767
Sweden,'23,76,67,0.881578947368421
Taiwan,'17,167,6,0.03592814371257485
Taiwan,'18,126,1,0.007936507936507936
Taiwan,'19,95,1,0.010526315789473684
Taiwan,'20,99,6,0.06060606060606061
Taiwan,'21,93,11,0.11827956989247312
Taiwan,'22,44,9,0.20454545454545456
Taiwan,'23,80,5,0.0625
Other,'17,1710,139,0.08128654970760234
Other,'18,1568,147,0.09375
Other,'19,1532,168,0.10966057441253264
Other,'20,1797,234,0.1302170283806344
Other,'21,1272,272,0.2138364779874214
Other,'22,887,392,0.4419391206313416
Other,'23,1913,680,0.35546262415054886
