cr_year,issn_l,collection,articles,oa_articles
2017,0024-4937,de,15,0
2017,0024-4937,global,348,5
2017,0024-6301,de,1,0
2017,0024-6301,global,68,2
2017,0025-3227,de,7,0
2017,0025-3227,global,152,10
2017,0025-326X,de,12,1
2017,0025-326X,global,873,36
2017,0025-5408,de,5,0
2017,0025-5408,global,585,0
2017,0025-5564,de,6,0
2017,0025-5564,global,139,3
2017,0025-6196,de,1,0
2017,0025-6196,global,325,10
2017,0025-7125,de,1,0
2017,0025-7125,global,119,0
2017,0025-7753,de,0,0
2017,0025-7753,global,433,1
2017,0026-0495,de,4,0
2017,0026-0495,global,166,6
2017,0026-265X,de,1,0
2017,0026-265X,global,326,1
2017,0026-2692,de,0,0
2017,0026-2692,global,189,2
2017,0026-2714,de,27,0
2017,0026-2714,global,414,5
2017,0026-2862,de,3,0
2017,0026-2862,global,73,2
2017,0027-5107,de,0,0
2017,0027-5107,global,50,0
2017,0027-9684,de,0,0
2017,0027-9684,global,55,0
2017,0028-3770,de,0,0
2017,0028-3770,global,186,0
2017,0028-3908,de,19,3
2017,0028-3908,global,469,32
2017,0028-3932,de,29,2
2017,0028-3932,global,330,31
2017,0029-5493,de,21,0
2017,0029-5493,global,454,11
2017,0029-6465,de,0,0
2017,0029-6465,global,70,0
2017,0029-6554,de,0,0
2017,0029-6554,global,151,3
2017,0029-8018,de,5,1
2017,0029-8018,global,606,20
2017,0030-3992,de,7,0
2017,0030-3992,global,387,5
2017,0030-4018,de,10,2
2017,0030-4018,global,1033,11
2017,0030-4026,de,3,0
2017,0030-4026,global,1433,4
2017,0030-4387,de,0,0
2017,0030-4387,global,55,0
2017,0030-5898,de,0,0
2017,0030-5898,global,72,0
2017,0030-6665,de,0,0
2017,0030-6665,global,133,0
2017,0031-0182,de,46,0
2017,0031-0182,global,459,9
2017,0031-3025,de,3,0
2017,0031-3025,global,162,2
2017,0031-3203,de,9,2
2017,0031-3203,global,418,6
2017,0031-3955,de,0,0
2017,0031-3955,global,131,0
2017,0031-4056,de,13,0
2017,0031-4056,global,38,1
2017,0031-9201,de,3,0
2017,0031-9201,global,96,7
2017,0031-9384,de,18,0
2017,0031-9384,global,438,14
2017,0031-9406,de,1,0
2017,0031-9406,global,289,2
2017,0031-9422,de,14,0
2017,0031-9422,global,241,1
2017,0032-0633,de,17,1
2017,0032-0633,global,138,4
