country_name_fct,cr_year,articles,cc_total,prop
Sweden,'25,369,120,0.3252032520325203
Sweden,'26,132,46,0.3484848484848485
Other,'17,4341,37,0.008523381709283575
Other,'18,4387,39,0.00888990198313198
Other,'19,4281,68,0.015884139219808455
Other,'20,4773,230,0.048187722606327255
Other,'21,5439,491,0.09027394741680456
Other,'22,5621,693,0.1232876712328767
Other,'23,4938,680,0.1377075739165654
Other,'24,5250,813,0.15485714285714286
Other,'25,5579,931,0.1668757841907152
Other,'26,1717,274,0.15958066394874781
